지역,연월,인구수,화물차수
경상남도 창원시 마산합포구,202512,175225,8030
경상남도 창원시 마산합포구,202601,175063,7812
경상남도 창원시 마산합포구,202602,174811,7955
경상남도 창원시 마산합포구,202603,174570,7829
경상남도 창원시 마산합포구,202604,174431,7678
경상남도 창원시 마산합포구,202605,174240,7783
경상남도 창원시 마산합포구,202606,173966,7932
경상남도 창원시 마산합포구,202607,173837,7891
경상남도 창원시 마산회원구,202307,180914,15261
경상남도 창원시 마산회원구,202308,180678,15159
경상남도 창원시 마산회원구,202309,180203,15256
경상남도 창원시 마산회원구,202310,179581,15011
경상남도 창원시 마산회원구,202311,179300,14348
경상남도 창원시 마산회원구,202312,178985,14667
경상남도 창원시 마산회원구,202401,179461,14597
경상남도 창원시 마산회원구,202402,179728,14359
경상남도 창원시 마산회원구,202403,179476,14468
경상남도 창원시 마산회원구,202404,179245,14590
경상남도 창원시 마산회원구,202405,178975,14235
경상남도 창원시 마산회원구,202406,178604,14165
경상남도 창원시 마산회원구,202407,178209,14263
경상남도 창원시 마산회원구,202408,177993,14051
경상남도 창원시 마산회원구,202409,178099,13788
경상남도 창원시 마산회원구,202410,178403,13911
경상남도 창원시 마산회원구,202411,178259,13636
경상남도 창원시 마산회원구,202412,177962,14243
경상남도 창원시 마산회원구,202501,178043,13592
경상남도 창원시 마산회원구,202502,178202,13495
경상남도 창원시 마산회원구,202503,177964,13453
경상남도 창원시 마산회원구,202504,177935,13186
경상남도 창원시 마산회원구,202505,177828,13309
경상남도 창원시 마산회원구,202506,177706,13167
경상남도 창원시 마산회원구,202507,177527,13138
경상남도 창원시 마산회원구,202508,177244,13214
경상남도 창원시 마산회원구,202509,176923,13056
경상남도 창원시 마산회원구,202510,176500,12755
경상남도 창원시 마산회원구,202511,176082,12458
경상남도 창원시 마산회원구,202512,175623,12644
경상남도 창원시 마산회원구,202601,175356,12591
경상남도 창원시 마산회원구,202602,174896,12207
경상남도 창원시 마산회원구,202603,174273,12401
경상남도 창원시 마산회원구,202604,174078,12172
경상남도 창원시 마산회원구,202605,173870,12579
경상남도 창원시 마산회원구,202606,173562,12152
경상남도 창원시 마산회원구,202607,173303,12189
경상남도 창원시 성산구,202307,245713,18371
경상남도 창원시 성산구,202308,245447,17936
경상남도 창원시 성산구,202309,245184,17850
경상남도 창원시 성산구,202310,244980,18228
경상남도 창원시 성산구,202311,244733,17973
경상남도 창원시 성산구,202312,244544,17841
경상남도 창원시 성산구,202401,244156,18082
경상남도 창원시 성산구,202402,243408,17556
경상남도 창원시 성산구,202403,243043,18153
경상남도 창원시 성산구,202404,242712,17911
경상남도 창원시 성산구,202405,242798,18016
경상남도 창원시 성산구,202406,243736,17706
경상남도 창원시 성산구,202407,244240,17276
경상남도 창원시 성산구,202408,244341,18035
경상남도 창원시 성산구,202409,244268,17925
경상남도 창원시 성산구,202410,244119,17444
경상남도 창원시 성산구,202411,243973,18032
경상남도 창원시 성산구,202412,243799,17706
경상남도 창원시 성산구,202501,243575,17410
경상남도 창원시 성산구,202502,242700,17813
경상남도 창원시 성산구,202503,242659,17153
경상남도 창원시 성산구,202504,242514,17824
경상남도 창원시 성산구,202505,243096,17608
경상남도 창원시 성산구,202506,243557,17472
경상남도 창원시 성산구,202507,243648,17489
경상남도 창원시 성산구,202508,243593,17393
경상남도 창원시 성산구,202509,243788,17604
경상남도 창원시 성산구,202510,244977,17320
경상남도 창원시 성산구,202511,245821,17387
경상남도 창원시 성산구,202512,246211,17432
경상남도 창원시 성산구,202601,246480,16874
경상남도 창원시 성산구,202602,246425,17422
경상남도 창원시 성산구,202603,245581,17219
경상남도 창원시 성산구,202604,245426,16982
경상남도 창원시 성산구,202605,245275,16891
경상남도 창원시 성산구,202606,244656,17065
경상남도 창원시 성산구,202607,244460,17203
경상남도 창원시 의창구,202307,213982,35981
경상남도 창원시 의창구,202308,213768,35556
경상남도 창원시 의창구,202309,213540,35388
경상남도 창원시 의창구,202310,213274,34856
경상남도 창원시 의창구,202311,213056,34328
경상남도 창원시 의창구,202312,212626,35040
경상남도 창원시 의창구,202401,212214,35247
경상남도 창원시 의창구,202402,211830,34958
경상남도 창원시 의창구,202403,211501,34898
경상남도 창원시 의창구,202404,211388,35100
경상남도 창원시 의창구,202405,211045,35542
경상남도 창원시 의창구,202406,210338,35360
경상남도 창원시 의창구,202407,209892,34461
경상남도 창원시 의창구,202408,209625,35135
경상남도 창원시 의창구,202409,209242,34690
경상남도 창원시 의창구,202410,208953,34996
경상남도 창원시 의창구,202411,209113,35196
경상남도 창원시 의창구,202412,209081,34962
경상남도 창원시 의창구,202501,209114,34876
경상남도 창원시 의창구,202502,209070,34583
경상남도 창원시 의창구,202503,209116,35031
경상남도 창원시 의창구,202504,209050,35655
경상남도 창원시 의창구,202505,208752,35143
경상남도 창원시 의창구,202506,208444,35445
경상남도 창원시 의창구,202507,208276,35047
경상남도 창원시 의창구,202508,208186,35254
경상남도 창원시 의창구,202509,207979,35247
경상남도 창원시 의창구,202510,207398,36059
경상남도 창원시 의창구,202511,206912,35523
경상남도 창원시 의창구,202512,206611,35107
경상남도 창원시 의창구,202601,206517,34569
경상남도 창원시 의창구,202602,206466,35339
경상남도 창원시 의창구,202603,207369,35285
경상남도 창원시 의창구,202604,207639,35593
경상남도 창원시 의창구,202605,207914,34609
경상남도 창원시 의창구,202606,208869,34705
경상남도 창원시 의창구,202607,209308,35177
경상남도 창원시 진해구,202307,191762,24409
경상남도 창원시 진해구,202308,191518,24487
경상남도 창원시 진해구,202309,191199,24331
경상남도 창원시 진해구,202310,191031,24221
경상남도 창원시 진해구,202311,190735,24560
경상남도 창원시 진해구,202312,190601,24666
경상남도 창원시 진해구,202401,190361,23808
경상남도 창원시 진해구,202402,189856,24462
경상남도 창원시 진해구,202403,189501,24208
경상남도 창원시 진해구,202404,189279,24281
경상남도 창원시 진해구,202405,189195,24691
경상남도 창원시 진해구,202406,189043,24318
경상남도 창원시 진해구,202407,188837,24455
경상남도 창원시 진해구,202408,188779,23883
경상남도 창원시 진해구,202409,188655,24334
경상남도 창원시 진해구,202410,188496,24313
경상남도 창원시 진해구,202411,188300,24415
경상남도 창원시 진해구,202412,188142,24643
경상남도 창원시 진해구,202501,187946,23844
경상남도 창원시 진해구,202502,187196,23659
경상남도 창원시 진해구,202503,186728,24145
경상남도 창원시 진해구,202504,186492,24267
경상남도 창원시 진해구,202505,186301,23987
경상남도 창원시 진해구,202506,185965,23433
경상남도 창원시 진해구,202507,185764,23876
경상남도 창원시 진해구,202508,185547,23867
경상남도 창원시 진해구,202509,185207,23772
경상남도 창원시 진해구,202510,184786,23754
경상남도 창원시 진해구,202511,184444,24215
경상남도 창원시 진해구,202512,184245,23560
경상남도 창원시 진해구,202601,184029,23524
경상남도 창원시 진해구,202602,183373,23302
경상남도 창원시 진해구,202603,182998,23451
경상남도 창원시 진해구,202604,182810,24335
경상남도 창원시 진해구,202605,182650,23726
경상남도 창원시 진해구,202606,182437,23176
경상남도 창원시 진해구,202607,182245,23559
경상남도 통영시,202307,120889,2729
경상남도 통영시,202308,120763,2782
경상남도 통영시,202309,120687,2735
경상남도 통영시,202310,120567,2811
경상남도 통영시,202311,120431,2803
경상남도 통영시,202312,120247,2843
경상남도 통영시,202401,120022,2836
경상남도 통영시,202402,119653,2818
경상남도 통영시,202403,119459,2780
경상남도 통영시,202404,119277,2832
경상남도 통영시,202405,119119,2879
경상남도 통영시,202406,119039,2874
경상남도 통영시,202407,118919,2882
경상남도 통영시,202408,118743,2870
경상남도 통영시,202409,118599,2861
경상남도 통영시,202410,118449,2890
경상남도 통영시,202411,118297,2975
경상남도 통영시,202412,118179,2874
경상남도 통영시,202501,117946,2972
경상남도 통영시,202502,117648,2993
경상남도 통영시,202503,117494,2926
경상남도 통영시,202504,117396,2926
경상남도 통영시,202505,117349,2920
경상남도 통영시,202506,117256,3007
경상남도 통영시,202507,117070,3052
경상남도 통영시,202508,116963,3002
경상남도 통영시,202509,116815,3011
경상남도 통영시,202510,116644,3040
경상남도 통영시,202511,116490,3031
경상남도 통영시,202512,116381,3061
경상남도 통영시,202601,116136,3049
경상남도 통영시,202602,115921,3084
경상남도 통영시,202603,115687,3029
경상남도 통영시,202604,115550,3105
경상남도 통영시,202605,115548,3083
경상남도 통영시,202606,115623,3112
경상남도 통영시,202607,115598,3181
경상남도 하동군,202307,41897,2355
경상남도 하동군,202308,41766,2451
경상남도 하동군,202309,41728,2434
경상남도 하동군,202310,41635,2453
경상남도 하동군,202311,41556,2498
경상남도 하동군,202312,41461,2497
경상남도 하동군,202401,41342,2561
경상남도 하동군,202402,41243,2584
경상남도 하동군,202403,41183,2543
경상남도 하동군,202404,41157,2620
경상남도 하동군,202405,41085,2663
경상남도 하동군,202406,41012,2717
경상남도 하동군,202407,40911,2664
경상남도 하동군,202408,40841,2741
경상남도 하동군,202409,40766,2693
경상남도 하동군,202410,40735,2853
경상남도 하동군,202411,40674,2821
경상남도 하동군,202412,40614,2754
경상남도 하동군,202501,40530,2838
경상남도 하동군,202502,40428,2897
경상남도 하동군,202503,40360,2951
경상남도 하동군,202504,40317,2952
경상남도 하동군,202505,40253,2938
경상남도 하동군,202506,40179,3012
경상남도 하동군,202507,40139,3005
경상남도 하동군,202508,40103,2968
경상남도 하동군,202509,40030,3002
경상남도 하동군,202510,39966,3032
경상남도 하동군,202511,39900,3036
경상남도 하동군,202512,39835,3032
경상남도 하동군,202601,39803,3150
경상남도 하동군,202602,39696,3235
경상남도 하동군,202603,39631,3179
경상남도 하동군,202604,39616,3229
경상남도 하동군,202605,39569,3167
경상남도 하동군,202606,39463,3260
경상남도 하동군,202607,39405,3222
경상남도 함안군,202307,60546,2754
경상남도 함안군,202308,60414,2732
경상남도 함안군,202309,60319,2785
경상남도 함안군,202310,60162,2731
경상남도 함안군,202311,60077,2740
경상남도 함안군,202312,60027,2746
경상남도 함안군,202401,59905,2757
경상남도 함안군,202402,59804,2788
경상남도 함안군,202403,59633,2779
경상남도 함안군,202404,59459,2815
경상남도 함안군,202405,59352,2759
경상남도 함안군,202406,59246,2841
경상남도 함안군,202407,59193,2741
경상남도 함안군,202408,59080,2882
경상남도 함안군,202409,58942,2823
경상남도 함안군,202410,58845,2839
경상남도 함안군,202411,58742,2727
경상남도 함안군,202412,58662,2828
경상남도 함안군,202501,58673,2798
경상남도 함안군,202502,58425,2825
경상남도 함안군,202503,58283,2801
경상남도 함안군,202504,58189,2793
경상남도 함안군,202505,58070,2877
경상남도 함안군,202506,57970,2805
